id,u,x,y,z
45.3288,1.1072016552944e-07,45.4288,0,0
45.49545,1.0577089205238e-07,45.59545,0,0
45.6621,1.0104420268553e-07,45.7621,0,0
45.82875,9.6530021548038e-08,45.92875,0,0
45.9954,9.2218725286641e-08,46.0954,0,0
46.16205,8.8101136489992e-08,46.26205,0,0
46.3287,8.4168489784439e-08,46.4287,0,0
46.49535,8.0412425428732e-08,46.59535,0,0
46.662,7.6824958885564e-08,46.762,0,0
46.82865,7.3398474621412e-08,46.92865,0,0
46.9953,7.0125698795471e-08,47.0953,0,0
47.16195,6.6999693282924e-08,47.26195,0,0
47.3286,6.4013831160167e-08,47.4286,0,0
47.49525,6.116179096441e-08,47.59525,0,0
47.6619,5.843753468738e-08,47.7619,0,0
47.82855,5.5835302279686e-08,47.92855,0,0
47.9952,5.3349591895007e-08,48.0952,0,0
48.16185,5.0975154643846e-08,48.26185,0,0
48.3285,4.870697685699e-08,48.4285,0,0
48.49515,4.6540275090144e-08,48.59515,0,0
48.6618,4.4470480199338e-08,48.7618,0,0
48.82845,4.2493232595452e-08,48.92845,0,0
48.9951,4.0604367945629e-08,49.0951,0,0
49.16175,3.8799912674636e-08,49.26175,0,0
49.3284,3.7076071125528e-08,49.4284,0,0
49.49505,3.542922130314e-08,49.59505,0,0
49.6617,3.3855903344465e-08,49.7617,0,0
49.82835,3.2352815498213e-08,49.92835,0,0
49.995,3.0916803770828e-08,50.095,0,0
50.16165,2.9544858134979e-08,50.26165,0,0
50.3283,2.8234103230952e-08,50.4283,0,0
50.49495,2.6981794796268e-08,50.59495,0,0
50.6616,2.578531131447e-08,50.7616,0,0
50.82825,2.4642150657485e-08,50.92825,0,0
50.9949,2.3549922584995e-08,51.0949,0,0
51.16155,2.2506345590765e-08,51.26155,0,0
51.3282,2.1509240165713e-08,51.4282,0,0
51.49485,2.0556525839204e-08,51.59485,0,0
51.6615,1.9646215127856e-08,51.7615,0,0
51.82815,1.8776410762693e-08,51.92815,0,0
51.9948,1.7945300253722e-08,52.0948,0,0
52.16145,1.7151153293835e-08,52.26145,0,0
52.3281,1.6392316876353e-08,52.4281,0,0
52.49475,1.5667212866656e-08,52.59475,0,0
52.6614,1.4974333616322e-08,52.7614,0,0
52.82805,1.4312239693602e-08,52.92805,0,0
52.9947,1.367955594356e-08,53.0947,0,0
53.16135,1.3074969368704e-08,53.26135,0,0
53.328,1.2497225589702e-08,53.428,0,0
53.49465,1.1945126867733e-08,53.59465,0,0
53.6613,1.1417528924989e-08,53.7613,0,0
53.82795,1.0913339100584e-08,53.92795,0,0
53.9946,1.0431513494223e-08,54.0946,0,0
54.16125,9.9710552477894e-09,54.26125,0,0
54.3279,9.5310119793138e-09,54.4279,0,0
54.49455,9.1104741826739e-09,54.59455,0,0
54.6612,8.7085729223334e-09,54.7612,0,0
54.82785,8.324478343925e-09,54.92785,0,0
54.9945,7.9573976032451e-09,55.0945,0,0
55.16115,7.6065734808071e-09,55.26115,0,0
55.3278,7.2712825212849e-09,55.4278,0,0
55.49445,6.9508337454586e-09,55.59445,0,0
55.6611,6.6445669787188e-09,55.7611,0,0
55.82775,6.3518516541589e-09,55.92775,0,0
55.9944,6.0720853109324e-09,56.0944,0,0
56.16105,5.8046924825675e-09,56.26105,0,0
56.3277,5.5491233479261e-09,56.4277,0,0
56.49435,5.3048526991349e-09,56.59435,0,0
56.661,5.0713787296489e-09,56.761,0,0
56.82765,4.8482220765072e-09,56.92765,0,0
56.9943,4.6349247315754e-09,57.0943,0,0
57.16095,4.4310491531383e-09,57.26095,0,0
57.3276,4.2361772878146e-09,57.4276,0,0
57.49425,4.0499097467779e-09,57.59425,0,0
57.6609,3.8718649271199e-09,57.7609,0,0
57.82755,3.7016782482728e-09,57.92755,0,0
57.9942,3.5390013627222e-09,58.0942,0,0
58.16085,3.3835014484857e-09,58.26085,0,0
58.3275,3.2348605001038e-09,58.4275,0,0
58.49415,3.0927746732763e-09,58.59415,0,0
58.6608,2.9569536479866e-09,58.7608,0,0
